id	sentiment	review
"11316_8"	1	"(Some spoilers) I have not read the James M. Cain novel (`The Postman Always Rings Twice') on which this movie was based, so I cannot compare this film version to it, but I have seen and love the 1946 US version (also entitled `Postman').<br /><br />Even better is this gem from Italy, which, I have read, was `mutilated' in editing because of too many blatant references to the Fascist regime. Well, no matter  what is left is a fine piece of cinema, apparently the forerunner of the neo-realist movement in film-making. One can certainly see why  despite whatever harsh editing did go on, a pervading sense of societal and cultural, as well as personal oppression remains, hanging heavy over the protagonists, who therefore face many limits in life.<br /><br />Consider Gino, the young drifter, not well educated, unemployed, and resorting to stowing away, stealing and conning people in order to get by, his one pair of shoes so threadbare as to be virtually useless.<br /><br />In Giovanna, he sees a way out, yet he should have kept going, as Giovanna is oppressed by her loveless marriage to an older man with some money, her job (working at the trattoria for her husband, slaving away behind the bar and in the kitchen), and her sex. In the past, she had limited options, and decided to marry the restaurant/gas station owner (Giuseppe Bregana, played by Juan de Landa) anyway, knowing that he would not make her happy. She tells Gino that she feels sick every time Bregana touches her.<br /><br />On the pretext of helping Bregana fix his car and sending him into the village to buy a needed part (which he has in fact pocketed), Gino wins Bregana's favor (promising also to fix the broken water pump  water symbolizing life, or lack thereof) and is left alone with Giovanna. They immediately start a heated, passionate, yet volatile love affair.<br /><br />Gino soon feels stifled by the relationship, and feels the need to move on again when Giovanna proposes that they dispose of her husband. Wanting no part of it, Gino leaves town on a train ride that he cannot afford, kindly paid for him by another gypsy-type man named Spagnolo, a fellow train passenger. To Gino, Spagnolo represents a sort of freedom, and they become friends (Spagnolo also symbolizes Gino's morality and conscience), traveling and finding work at a carnival together. Finally Gino has steady employment. To his dismay (he is not yet over his love for Giovanna), a month has passed when Bregana and his wife go to the carnival and Bregana persuades Gino to go `back home' to live and work with them again, as he is handy to have around.<br /><br />Too weak-willed to resist, knowing this will reunite he and Giovanna, Gino agrees and goes back to stay with the couple. After a while he gives in to Gina's demands to get rid of her husband. Once the evil deed is done, Giovanna becomes more cold-blooded than ever, seeming to have very little conscience, while guilt and shame eat away at Gino for hurting a man who never did him any harm. As much as he wants to leave her  he does again briefly, they are now inextricably linked, and must face the consequences.<br /><br />I liked the way the Spagnolo character came back into Gino's life to act as a judge of his misdeeds  that was very good, and interesting, adding another dimension to the story.<br /><br />While the '46 U.S. version with Lana Turner and John Garfield gets a bit lost in a quagmire of peripheral characters, especially the cops and the lawyers, Ossessione does well to concentrate much more on the psychological effects of the crime on the lovers alone. This gives the final outcome even more potency, and makes a powerful statement reinforcing the helplessness inherent in the society in which the characters must live.<br /><br />A minor quibble: The amount of time (hardly any) that elapses before undying love is pronounced by the lovers, how quickly they kill the husband (there is no botched first attempt as in the U.S. version); Gino's very quick-to-escalate relationship with the dancer/hooker  they quickly profess their love as well, and she is willing to risk a great deal for a man she just met!  all rather unrealistic, isn't it? I found this time-frame problem quite distracting  it made me think that I must have missed something somewhere. Otherwise, well worth the viewer's time. The acting and direction were both uniformly good throughout. Recommended."
"6554_1"	0	"I wouldn't give this movie a rating, it's not worthy. I watched it only because I'm a Pfieffer fan. I love her and would watch anything she made. Even in this dud, she didn't disappoint. Every scene with her in it, kept the viewer watching...waiting...for something to happen but nothing ever did. It had some good story lines but they ended abruptly as soon as it started. Some of the other characters had potential but nothing became of it.<br /><br />Pfieffer was 29 when she made this film and at her most lovely. The wardrobe and set was surprisingly good. <br /><br />I can watch mostly anything and rarely come across a movie I can't find something to like about it, but this was a dud. I don't understand. <br /><br />The worst thing about it all, it had a big cliff hanger at the end. It had an ending scene that woke you up and say wow, this film is finally going some place, then the credits roll. Good grief. <br /><br />I agree with the review that said .99 would have bought 3 cans of cat food and watching my cat eat would have been more exciting. Well said. Actually, that comment was more entertaining than the film because it sums it up so well. I too wasted .99 cents on this dud.dud.dud."
"259_8"	1	"For a danish movie, I have to say, that this is very good movie.<br /><br />It's in a class of its own, yet it has an international potential.<br /><br />The movie has a big budget, and is starring famous danish actors, and a few newcomers, who play very well. It can be watched by anyone who like adventures, and a little bit of 'ghost' movie.<br /><br />Don't be afraid, be thrilled!"
"7605_8"	1	"Lost is an extremely well made TV series about some people that are lost on an island. there's so many twists and turns that you can't really decide who your favourite character is, one minute its him then he does something so he's coolest then shes about to do something so shes the coolest then suspense builds up and just as you are about to burst the episode ends and your like noooooooooooooooooooo!!!!!!so you have to wait a whole week too see the next episode but it is worth the wait. Suspense, action, romance, humour its got it all apart from the topless girls but thats good as it means that you can actually concentrate on the story more and story is what this is all about. so if you like a good story and like suspense this is a good one however 24 i think is probably better.(i have a review on that too that you could check it out.) I would give lost a good 8 out of 10 mainly because its so unpredictable, you never know what will happen next."
"5684_10"	1	"Wonderland is the fascinating film chronicling the x-rated film star John C. Holmes involvement in the brutal Wonderland murders.<br /><br />The movie's promotion misleads one into thinking this a romanticized portrayal of the porn industry in the vein of Boogie Nights and that is not the case here.In fact,except for a few references made by newscasters that John Holmes is a porn star and a brief montage of real-life footage of John Holmes this film is strictly drama about a fallen celebrity's involvement with murder and how it happened.<br /><br />Despite being mislead the film is actually engaging.The acting from all the cast is excellent and I'd like to say that Val Kilmer is amazing in his ability to get down all the mannerisms of John Holmes.I was completely convinced that I was watching what John C. Holmes probably looked and acted like in real life.<br /><br />If you are a John C. Holmes fan or like stories about Hollywood then I think you will enjoy watching Wonderland."
"11032_2"	0	"\"I Love New York\" is another entry by VH-1 (MTV Networks) showing the entertaining side of dating a shrill, obnoxious, woman. It must have been an easy decision to take the most wildest, Ebonics speaking, craziest contestant - and her mother - and give them a show on this network. Many will argue, \"this is a show\". True, it's not as bad as it's previous show, \"Flavor of Love\" - but it's just as bad.<br /><br />It reminds me of a skit from the 90's show \"In Living Color\" where Keenan Ivory Wayans was imitating the boxer Mike Tyson on \"The Love Connection\" dating show and he picked \"Robin Givens\" for a date. Mike talked of how the date was okay, but how the obnoxious mother kept butting in. This show reminds me of that.<br /><br />The men are chosen and given names to degrade themselves and the woman that they are dating more - (I would think an intelligent man looking to date an intelligent woman would NOT allow her - and her mother - to give you a name that is so ghetto, you'll embarrass yourself every time you appear on TV.) but these are professional reality actors, so why bother.<br /><br />It escapes me to discover what is so entertaining about all of this. The fact that this is as fake as her newly implanted additions? 15 Minutes of fame and hundreds of thousands of dollars in ad time for the network? (Well, you can't hate them for trying to make a buck.) Maybe the wonder is - who would want to be with this woman past an hour? Or wonder if she and her mother's next show would be on the WWF! Any way you slice it, it's a train wreck you've seen countless times before so by now the shock value is down to nil.<br /><br />No twist or turn will make this a more interesting train wreck, or any different from any of the others. Appeals to the lowest common denominator and for those calling an \"end\" to reality shows, this is just another nail in the coffin as to why they should end, immediately."
"3580_10"	1	"I don't think a movie like this would be released today. It takes it's time to present the depth of the characters and the plot isn't full of twists and turns to keep you on the edge of your seat.<br /><br />But, what this film does have: an interesting study in how families' deal with grief. How when the language for healing and over-coming tremendous loss leaves us mute, and we rely on raw emotions instead. Grief without reason and patience is anger, even hate. And unfortunately, the lead character (a young boy who accidently shoots and kills his brother while hunting) in the film is given more than his fair share of it. He eventually leaves and moves in with his grandfather (Wilford Brimley) who makes it clear to him that it WAS an accident. I got the impression that this young man knew that in his heart, but needed to hear those words from his parents, and to receive their forgiveness.<br /><br />What I loved about this film: the lack of dialog. There was a tremendous emphasis on physical reaction, facial expressions. And the slower pace of the film allows you to really watch the reactions of the actors. Something we don't get to do alot of with today's films.<br /><br />"
"11466_10"	1	"I was lucky enough to see Zero Day last night. It's an amazing movie. A very disturbing one at that.<br /><br />In a way, Zero Day is very comparable to \"The Blair Witch Project\". It's shot completley with handheld camcorders. It's about 2 kids. Just your average kids. Andre and Calvin. They start a campaign against there High School entitled \"Army of 2\".<br /><br />The whole story is told in Video Diary form, from the 2 kids. It shows there relationships with there parents, amongst other people, showing that these are just normal kids, just like people we know or who have bumped into. We find out The Army of 2's last mission will be entitles Zero Day. They plan to shoot up there High School.<br /><br />You see how they get access to there guns, how they plan it out, everything. They stress that the media has not affected them at all, and there is no reason for doing this. Like I said, this is all told in Video Diary form, and then they store the tapes in a safety deposit box to be seen after Zero Day.<br /><br />The actual shooting is shown through Survillence Cameras throughout the school. Chilling indeed. The movie is very chilling. Some of the things they say, how they plan it out, you'd just have to see it for yourself. One quote that I remember is the only time Calvin is byhimself. He says \"Andre thinks were just gonna leave in some getaway car, doing this to numerous schools across the country. I don't know what he's thinking, but the only way I'm coming out of the school is in a black plastic bag\".<br /><br />I'm probaly not even giving you guys the proper idea of this film. You really need to see it yourself. It's going around festivals right now.<br /><br />A+."
"3562_8"	1	"Nathan Detroit (Frank Sinatra) is the manager of the New York's longest- established floating craps game, and he needs $1000 to secure a new location. Confident of his odds, he bets the city's highest-roller, Sky Masterson (Marlon Brando), that he can't woo uptight missionary Sarah Brown (Jean Simmons). 'Guys and Dolls (1955)' is such a great musical because it deftly blends the contrasting styles of film and stage. During a dazzling opening sequence, crowds of pedestrians move in rhythm, stopping and starting as though responding to backstage cues. Even the walking movements themselves are stylised and angular, halfway between a walk and a dance. Mankiewicz's New York City is a glittering flurry of art deco colour and movement, a fantasy world so completely removed from reality that even the business of underground gambling and criminal thuggery seems perfectly genial. <br /><br />As I write this review, I've just received word that Jean Simmons has passed away, age 80. This, unbelievably, was the first time I'd seen her in a film, yet she dazzled me from the beginning. Her idealistic and sexually-repressed Sarah comes out of her shell following an alcohol binge in Havana, letting loose with an adorably playful rendition of \"If I Were A Bell.\" Even though both Simmons and Brando were non-singers, producer Sam Goldwyn decided not to dub their vocals, contending that \"maybe you don't sound so good, but at least it's you.\" Despite Goldwyn's backhanded confidence, the pair both do well to carry entire musical numbers themselves. Simmons suggests the same child-like liveliness that Audrey Hepburn might have brought to the role, and Brando exudes such self-assurance and charisma that it doesn't matter that his singing voice isn't quite there."
"5608_1"	0	"I was curious to watch this movie. A lot of people seem to be excited. I also have my beliefs. I believe in Jesus Christ but I'm opened for any kind of views or opinions. It doesn't matter for me, if Jesus existed in the way it's written in the bible. If Maria was a virgin or not, or all the other similar pagan coincidences. What matters for me is the idea of salvation, the idea of love as the only way to find peace in this world.<br /><br />What made me angry is when somebody takes a sentence, present it as a fact but without showing the context it was written. For example, they showed in this movie following sentence big: \"Those enemies of mine who did not want me to be king over them - bring them here and kill them in front of me\" Jesus (Lukas 19:27) What they didn't tell you is the context. Jesus told a story about an evil king. There is no passage in the bible where Jesus supports killing. He is love! After quoting the bible wrong they present us yelling people (pseudo-christians) filled with hate. The majority of viewers don't check the informations presented so they start thinking Jesus=hate=not good for me or for anybody else. This is pure manipulation people. Please use your brain. Don't take everything as a fact they tell you in this movie. We destroy our own basis, our civilization if we start dismantling Jesus in this way and the message he brought to us. You saw off the branch you're sitting on."
"3452_3"	0	"I opted to see the film at the recent Dubai Film Festival because it had been selected to the Cannes film festival's prestigious Competition section. I was surprised that Cannes could be so off the mark in judging quality.<br /><br />The film, some reviewers, have noted does not have too much of gunfire--but the inherent violence is repulsive. Imagine killing your enemy/competitor in front of your young son..or forcing someone to eat a porcelain spoon to prove loyalty. There are some hints of the contrasting Corleone sons in Copolla's \"Godfather\" that seem to resurface here in this Chinese/Hong Kong film but the quality of the two are as distinctly different as chalk and cheese.<br /><br />This film is only recommended for violence junkies..there is no great cinema here. At best it might be considered to be better than the usual Run Run Shaw production for production values."
"10514_8"	1	"Emma is a horribly flawed film based on Jane Austens classic novel. I have not read the book so I really didn't know that much about the plot, and yet I still predicted nearly the entire plot. There were also many scenes that frustrated me because of the bad writing or directing. The film is though for some reason very entertaining and I loved it. Of course there were all the scenes I disliked but the majority was well acted and funny. Gwyneth Paltrow gives one of her best performances as the heroine in Emma. The film also stars Toni Collette(Who has okay but has been much better) Ewan Mecgreger(Who has also been better but he is still very good here) Alan Cumming(Who I have never really been impressed with and is pretty much the same here) and Jeremy Northam(Who's performance is rather wooden at first look but actually fairly subtle, even if that was not what it needed) There have been much better adaptations of Jane Austen books but this one is still very entertaining and worth watching."
"7695_2"	0	"I was in such high hopes of seeing an adaptation of a classic story like the Arabian Nights. Instead i was disappointed in a film that failed to keep my attention from the very beginning, even though i tried watching it twice!! <br /><br />It was a bonus that Caradine was in this movie but it didn't amount to much as the actors lacked likability. For something a little similar Zorro with Anthony Hopkins and Bandaras is much better for action, comic moments and overall enjoyability.<br /><br />OK, so Son of the Dragon has many possible fans out there, but if your looking for something to wow about in terms of martial arts and plot line you wont get it. If you just want the kids to settle down on a Sunday afternoon then maybe this it for you along with the 3 ninjas."
"5633_8"	1	"Farrah Fawcett is superb in this powerful 1986 drama, where she plays Marjorie, a woman who manages to escape the clutches of a would-be rapist. Well done to Farrah for being a Golden Globe 'Best Actress' nominee.<br /><br />When her rapist Joe (terrifically played by James Russo) comes into her home, which she shares with her two roommates (who are conveniently out!), Marjorie has to play along with Joe's frightening demands. It does make for some disturbing and shocking images!<br /><br />When her roommates come home, they are astounded (to say the least) by Marjorie's actions, and a great performance by Alfre Woodard who desperately tries to convince Marjorie to do the right thing and turn him into the police, makes the film even more nail-biting.<br /><br />I do find Diana Scarwid quite irritating, but when Joe finally admits that he came there to kill them all, it makes the film a very emotional piece of drama indeed.<br /><br />Overall, Extremities is a brilliantly thought-out and well-acted movie and I must have watched it hundreds of time by now! Well done to everybody involved."
"694_9"	1	"An Insomniac's Nightmare is the story of a man's plunge into insanity. Having chronic Insomnia, Jack is plagued by hallucinations; causing him to try and determine what is real and what isn't.<br /><br />We find out interesting things about Jack near the end, and think that by the time the movie is over we will have a \"happily ever after\" Hollywood ending. Wrong. This is New York City, the place where nobody sleeps.<br /><br />Tess Nanavati (Writer and Director) has herself a good film in 'An Insomniac's Nightmare'. A talented filmmaker and writer (she made this film right after her High School Graduation), she has real potential and will be one to watch in the upcoming future.<br /><br />As I watched this short film I was constantly uncomfortable; between the music, bleak scenery, and realistic portrayal of an insomniac by Dominic Monaghan (as Jack), I desperately wanted to turn this off at times just to escape from it."
"10203_2"	0	"well, the writing was very sloppy, the directing was sloppier, and the editing made it worse (at least i hope it was the editing). the acting wasn't bad, but it wasn't that good either. pretty much none of the characters were likable. at least 45 minutes of that movie was wasted time and the other hour or so was not used anywhere near its full potential. it was a great idea, but yet another wasted good idea goes by. it could have ended 3 different places but it just kept going on to a mostly predictable hollywood ending. and what wasn't predictable was done so badly that it didn't matter. the ending was not worth watching at all. sandra bullock was out of her element and should stay away from these types of movies. the movie looked rushed also. the movie just wasn't really worth seeing, and had i paid for it i would have been very mad. maybe i was more disappointed because i expected a really good movie and got a bad one. the movie over all was not horrifibly bad, but i wouldn't reccomend it. i gave it 2 out of 10 b/c i liked the idea so much and i did like one character (justin i believe, the super smart one). and it also had some very cheap ways to cover plot holes. it was like trying to cover a volcano with cheap masking tape, it was not pretty. anyway, if you see it, wait for the $1.50 theater or video, unless you like pretty much every movie you see, then i guess you'll like this one."
"1801_4"	0	"Istanbul is another one of those expatriate films that Errol Flynn was making in the last decade of his life trying to support his family and stay out of trouble with the IRS. It's a remake of the Fred MacMurray- Ava Gardner film Singapore from a decade ago.<br /><br />Unlike that studio product, Istanbul has the advantage of that great location cinematography right at the sight of the Golden Horn. But Errol Flynn, who was aging exponentially before the camera in every film, was way too old to be playing these action/adventure types any longer. His scenes with Cornell Borchers really do lack conviction.<br /><br />As for Cornell, she plays Errol's former sweetheart who through the trauma of being saved from a fire now has amnesia. She both doesn't remember Errol and is now married to Torin Thatcher. <br /><br />But Errol's got some nasty people led by Martin Benson and Werner Klemperer who are after some diamonds which have come into his possession. Got to deal with them too.<br /><br />Best reason to see Istanbul is to hear Nat King Cole sing and play the piano. Most people today don't realize that Cole was an accomplished jazz pianist, they only think of him as a singer. Actually he was a pianist first, the singing was an afterthought.<br /><br />Istanbul is a routine action/adventure film for those who are fans of that type of movie."
"6149_7"	1	"I've just purchased the restored version of a film that I remember with much affection from childhood and it's certainly made for a curious afternoon's entertainment. Bedknobs definitely makes more sense in its complete form, the deleted scenes (especially those with McDowall) link events together quite neatly. What is a little disconcerting is the way the scenes have been remastered. Clearly, the soundtrack to this footage had been lost or damaged, so some bright spark at Disney decided to dub the scenes with new dialogue. Which would have been great except that half the cast weren't around to do it (some for better reasons than others) and the whole thing has a rather shoddy quality to it. Some of the lip-synching is pretty poor, and David Tomlinson's voice has been dubbed by a bloke who sounds absolutely nothing like David Tomlinson (there's actually a hint of German in it, I think). However, good to hear the full versions of all the songs (although 'Step in the right Direction' is still absent) and the moments of magic in this film still shine through. And I challenge you not to giggle when young Paul gazes so innocently at Angela Lansbury and coos \"but what's that got to do with my knob??\""
"7572_1"	0	"It felt like I watched this movie thousand times before.It was absolutely predictable.Every time the story tried to get a bit twisted,every time I awaited something interesting to happen, I saw nothing but what I expected. Like \"The bread factory opened up another facility,because there was not enough bread\". In two words:Flat story,that has become a cliché,bad acting,bad special effects...Only the dumb Russian cop,Vlad, was a bit funny while punishing around the bad guys.The pile of muscles was so incredibly STUPID,that it made me laugh at him for a moment. I wonder why i waste my time spitting on that shame-of-a-movie... It won't get worse (because it is not possible) :D"
"3740_9"	1	"While it was filmed at a Florida National Guard site, \"Tigerland\" totally reminded me of Fort Polk, LA., firing ranges, maneuver areas, waist-deep water and all. The movie was fairly authentic and the characters similar to those same ones at my AIT in 1974. The difference between the Tigerland year, 1971, and mine of 1974 is all the drill sergeants and instructors knew they weren't going back to Vietnam, as it was pretty much all over, so training was very relaxed - not a challenge at all. That was the precursor to all our troubles in the 70s and 80s, which I know for a fact as I stayed in until 2004. I never heard anyone mention \"Tigerland\" but the Army did have realistic Vietnam training villages at different bases across the U.S. Vietnam Vets tell me that up to 1972 Basic & AIT could be pretty rough and rugged, because the trainers had been there and were mandated to train Vietnam-bound men those skills to make it, although that was not always the case. Both a drill sergeant at Polk and later one of my Vietnam Vet NCOs, when we had become instructors at a basic training brigade at Fort Bliss, told me there was nothing they could do to get anyone ready and people just had to find out and figure out for themselves. This movie rates high."
"3928_7"	1	"Sure it was well shot and made, very well shot and made! But the story was just so weak. And the portrayal of Lincoln was even weaker. Not that Henry Fonda wasn't good but the character he played was nothing but a loon. Do you mean to tell me that Lincoln was a wise cracking smart ass with no respect of the law or the court. I mean who the hell was he supposed to be? Cousin Vinnie? I mean come on, \"I'll just call you Jackass then\"???? I understand that Ford was going for great funny hero guy but I didn't really like this guy at all. He cheats in sports, talks like a real sweet simpleton and does not seem to know were to sit in a courtroom. How am I supposed to take this seriously.<br /><br />The twist was even weaker. I mean come on! That was just stupid. The whole story seemed like it was thought up by some 5 year old in his or her dreams. Saying that I liked it enough, it was very entertaining and made me laugh at several occasions so I can't say it's a bad film. In fact I must say that I must say it's good enough, nothing that entertains me and makes me laugh can be bad BUT this vivid and silly story was just so ridiculous that I can't understand how anyone could consider it great.<br /><br />I have no idea how historically accurate this film was but if any of it was true I would really have to shake my head."
"1790_4"	0	"This was a \"cute\" movie at first, then then got too sappy and featured mediocre songs, at best.<br /><br />There is too much King James English spoken with is not only annoying in today's world but not always easy to interpret. Can you imagine young people of today trying to listen to this film? Forget it.<br /><br />Bing Crosby has some good lines in here and is likable as \"Hank Martin.\" Rhonda Fleming (\"Alisande La Carteloise\") was, too, in addition to her good looks and beautiful, long red hair. <br /><br />It's a nice movie with a feel-good ending, and I can't knock that. Maybe this is worthy of a rental, for historical sake or if you're a big Crosby fan but, overall, it's not that much."
"924_4"	0	"WARNING SPOILERS***** A really stupid movie about a group of young excursionists in Italy that find an armor of mythical warrior with a demonic souls. One of them wears it and becomes possessed by the spirit of a demon. It's killing time and several of his friends die under his blade to revive the demon corpse.<br /><br />A waste of time for the viewers, as the fine young ladies in the movie leave their clothes on, the gore is ludicrous at best, and the acting is terrible, perfect pairing for such a bad script<br /><br />"
"11712_10"	1	"This is such a great movie \"Call Me Anna\" because it shows how a person has suffered for so long without knowing what was wrong with her. For Patty Duke to come out in the publics eye and tell her story is an inspiration to those who suffer from this disease. I have a lot of respect for her as a person. The only thing I don't like is I can't get it on tape, I've tried looking for it but with no success. Any one know how to get it?"
"130_9"	1	"On October of 1945, the American German descendant Leopold Kessler (Jean-Marc Barr) arrives in a post-war Frankfurt and his bitter Uncle Kessler (Ernst-Hugo Järegård) gets a job for him in the Zentropa train line as a sleeping car conductor. While traveling in the train learning his profession, he sees the destructed occupied Germany and meets Katharina Hartmann (Barbara Sukowa), the daughter of the former powerful entrepreneur of transport business and owner of Zentropa, Max Hartmann (Jørgen Reenberg). Leopold stays neutral between the allied forces and the Germans, and becomes aware that there is a terrorist group called \"Werewolves\" killing the sympathizers of the allied and conducting subversive actions against the allied forces. He falls in love for Katharina, and sooner she discloses that she was a \"Werewolf\". When Max commits suicide, Leopold is also pressed by the \"Werewolves\" and need to take a position and a decision.<br /><br />\"Europa\" is an impressive and anguishing Kafkanian story of the great Danish director Lars von Trier. Using an expressionist style that recalls Fritz Lang and alternating a magnificent black & white cinematography with some colored details, this movie discloses a difficult period of Germany and some of the problems this great nation had to face after being defeated in the war. Very impressive the action of the occupation forces destroying resources that could permit a faster reconstruction of a destroyed country, and the corruption with the Jew that should identify Max. Jean-Marc Barr has an stunning performance in the role of man that wants to stay neutral but is manipulated everywhere by everybody. The hypnotic narration of Max Von Sydow is another touch of class in this awarded film. My vote is nine.<br /><br />Title (Brazil): \"Europa\""
"5226_10"	1	"What is with all of the European (especially England) comments here? All i gotta say is that when i saw this movie for the first time when i was like 13 i thought it was great. Of course it's stupid. That's the point. You have to see the movie Dr. Strangelove and Men in Black to get the whole joke behind this movie, but come on people, what did you expect to see? I can think of many movies that are far worse than this, and they were expensive Hollwood films with real actors in them. For what it's worth, Men in White is a very stupid-funny mock of a movie. And with all the stupid-funny stuff that England has been making for the last half century, i am shocked at all the negative comments. Us stupid Americans like our stupid humor. P.S., see 'Team America: World Police\" for some true laughs that Europeans will especially like. HA!"
"8820_4"	0	"Going into a movie like I this, I was expecting absolutely nothing entertaining except for a whorde of kills.....what I got was even less.<br /><br />Christmas eve 1947 a kid witnesses his parents doing it while daddy is in a santa suit. Horrified, he runs up the stairs and cuts himself. The story begins 33 years later and Harry Stalling is your normal everyday joe.....cept for the fact he's obsessed with Santa. After his boss makes fun of him he goes insane, dressing up like santa and starts killing non-santa believing patrons and his boss. An unruly neighborhood catches up to him and just as they're about to torch him, he drives his van off a cliff.....into the moon. Not the best ending I've seen but it was original.<br /><br />It was a slow paced, boring movie that really had no redeeming quality except when Harry went apeshyt on the church goers. There was hardly any gore and even the \"sex\" scenes were toned down.<br /><br />Too boring......4 out of 10"
"8760_2"	0	"This film concerns purportedly non-establishment types (aesthetically and sexually) who apparently cannot resist basic romantic needs. Although some excellent players take part, including Jon Tenney, Timothy Olyphant, and Cynthia Nixon, they are grounded by a puerile script which relies nearly totally upon clever dialogue; which isn't. Nixon's role possesses the best lines, but she often homes in on them too quickly, a timing flaw which must be saddled upon the director. The grotesque climax utilizes every available cliche, spent or not, and fittingly ends this drab attempt at comedy."
"1185_4"	0	"Another variation and improvisation on the famous and beloved children tale, La Bete (1975) aka The Beast tries to imagine (in very graphic and what may seem offensive and disturbing but in reality rather silly and comical way), what actually happened between Beauty and the Beast? I am amused by many reviews and comments that seem to look too deeply into this movie. I would not go so far as saying that it is a serious and dark exploration of such subjects as sexual frustration, longing, fulfillment, or satirical criticizing of the catholic Religion. I would not even call it a horror-erotic movie. It's more of the parody on all genres it touches or mentions even though it's got some shocking moments in all departments that sure will stay in your memory.<br /><br />The long (way too long) scene between an Aristocratic young woman and the supposedly horrifying but the most laughable I've ever seen in the movies creature with truly impressive...well anatomy, is set to the clavichord music of Scarlatti and is hysterical. My husband and I both laughed out loud at the exaggerated details of the encounter. The moral of the scene is - beauty can and will defeat the monster. The question is - who is the target audience for the film? For an erotic picture, it is too verbose; for an art movie - it's got too many jaw-dropping scenes of sheer madness and I'd say an abrupt ending. IMO, the film creator did not mean for it to be a serious drama. As a parody of art house/horror/erotica, it is funny and certainly original. Have a good laugh and try not to look for some deep meaning. This story of the curious Beauties and the lustful Beasts certainly is not recommended for co-viewing with the children. The opening scene that may shock an unprepared viewer much more than the infamous scene of bestiality can be successfully used On Discovery channel for the program like \"In the world of animals - mating habits and rituals of horses\"."
"721_10"	1	"ROCK N ROLL HIGH SCHOOL holds a special place in my heart because it introduced me to the Ramones. I was too young during the band's mid-70s heyday to be very aware of them, although I had an older cousin who was a big fan at the time. I finally saw RNRHS on television one afternoon in the mid-80s when I was about fifteen years old, and laughed all the way through it. (Isn't it every high school kid's dream to trash his school and blow it up, all set to a rockin' soundtrack?) I recorded a subsequent airing of the film a year or two later and kept watching the Ramones concert sequences over and over again, thinking \"Man, these guys kick ass! I have to check out some of their albums!\" The rest is history. Twenty years, umpteen Ramones LPs/cassettes/CDs, and three Ramones shows later, they're still one of my all time favorite bands and RNRHS still cracks me up every time I watch it. Now that Joey, Dee Dee and Johnny have left us (R.I.P. all)at least we have this movie and tons of great music to remember them by."
"4530_3"	0	"SPLIT SECOND might have been a good movie. A story about a \"road rage\" homicide, has a very young Clive Owen giving a pretty good performance; BUT...but....<br /><br />Unfortunately, the filmmakers undercut their own movie with idiotic camera-work and truly awful editing. The camera jumps all over creation in an unsuccessful attempt (I suppose) to reflect Owen's stress from business, family, and traffic. What this actually does is to give the viewer a headache.<br /><br />Since the filmmakers cared nothing about making a good movie, but only to impress each other with their idiotic photography, one ought not waste time on this travesty."
"7381_8"	1	"IVAN (Marco Ricca) and GILBERTO (Alexandre Borges) are partners in a company together with ESTEVÃO (George Freire), but the first ones contract a professional killer, ANISIO, to murder ESTEVÃO (the plot, at least at the beginning, doesn't explain very well why). The guy does it and after receiving his money he starts blackmailing the two partners, appearing in their company and saying he wants a job there (as supervisor or something). At the same time he meets MARINA (Mariana Ximenes), daughter of ESTEVÃO, and starts dating with her! <br /><br />In a story like this, where crime, corruption, betrayal and blackmail go hand in hand, no one is innocent or can be victimized, exception made to MARINA, which is the only person who doesn't know what's going on and didn't betray anyone <br /><br />This film portrays with sarcasm the sad and cruel reality which exists in big metropolis like São Paulo, where crime is every day's presence. We can feel irony but also veracity in characters like ANISIO (brilliantly played by Paulo Miklos), which does blackmail to the guys who paid him without any scruples, and even flirts with the daughter of the guy he killed! He really must be a monster to do something like that, but of course I know there're people like him out there, in Brazil or any other place <br /><br />It's a very good movie, cruel but truthful, about a sad reality The acting is great and the soundtrack too."
"4767_9"	1	"I don't see how this show is like the OC at all. <br /><br />First of all, the OC centers around teenagers and their parents trying to get through life. North Shore is about a hotel staff who is trying to run the hotel and have a social life at the same time. Second, The OC takes place in California. North Shore takes place in Hawaii.<br /><br />And why would Fox make a show just like one of its other shows on the same network? I think this is a great show with good actors for the most part. It has a good storyline and plot. I like the events that happen and how the people take care of them and work them out. The most recent episode was surprising how the story worked out. It wasn't predictable like most stories on most shows. <br /><br />I hope Fox keeps it on the air."
